,combinatory,Stat_ttest,p_ttest,df_ttest,Stat_wctest,p_wctest,Stat_kstest,p_kstest,Stat_mutest,p_mutest,index_ttest,index_wctest,index_kstest,index_mutest
514,"(6, 50)",-0.701117937620936,0.484353863636266,144.89766848546662,2095.0,0.7287710338049933,0.13978494623655913,0.32356500602640936,4183.5,0.7018687074243161,1,1,1,1
515,"(6, 51)",0.10237158064706414,0.918573983170601,182.74780712783854,2090.5,0.7158547394059083,0.08602150537634412,0.8815272017572048,4254.5,0.8498218552926053,1,1,1,1
516,"(6, 52)",-0.6743116009711891,0.5009682632915984,182.11790815823343,2183.5,0.9938856709165482,0.07526881720430101,0.9548210883333185,4261.0,0.8637386039950898,1,1,1,1
517,"(6, 53)",-0.7140514753021542,0.4763292373030066,146.78809437044356,2167.5,0.9450141962847096,0.11827956989247301,0.5335084608160079,4390.5,0.8583500649406592,1,1,1,1
518,"(6, 54)",-1.0368123929680506,0.30176236297782544,129.0358507047514,2077.0,0.6776060639978763,0.1935483870967742,0.061375000223921845,4384.5,0.871217339716998,1,1,1,1
519,"(6, 55)",-0.2611916389634076,0.7942900655407044,155.62151202406397,2173.5,0.9633266897337166,0.11827956989247312,0.5335084608160066,4444.0,0.7457927999003683,1,1,1,1
520,"(6, 56)",-0.8910476205018776,0.3745621886547378,129.02692743705035,2133.5,0.842071346496339,0.21505376344086025,0.027107886511045797,4456.5,0.7201327633598045,1,1,0,1
521,"(6, 57)",-0.5850436633602722,0.559480871025374,136.9757498002793,2155.0,0.9069679745229058,0.1935483870967742,0.061375000223921845,4403.5,0.8306429815563096,1,1,1,1
522,"(6, 58)",-1.0398897738302504,0.3004763987312715,120.31169797743418,2066.5,0.6484187186322004,0.2903225806451613,0.0007883546570811125,4560.0,0.5218347688446908,1,1,0,1
523,"(6, 59)",0.4522517938765021,0.6518373241830548,130.69728586971706,2062.0,0.6360648879895201,0.2258064516129032,0.017443486495211196,4336.0,0.9760961197359045,1,1,0,1
524,"(6, 60)",0.32762047536781924,0.7436141085862756,164.93867799200112,2021.5,0.5297492635469585,0.12903225806451618,0.4210978127131912,4437.5,0.7592661682652935,1,1,1,1
525,"(6, 61)",-0.29027246635329723,0.7719362860331285,183.1000885683566,2170.0,0.9526413279846319,0.08602150537634407,0.8815272017572051,4285.0,0.915396363010592,1,1,1,1
526,"(6, 62)",-1.1314926051722016,0.26012444265680223,118.91696139780774,2088.0,0.7087139999961058,0.17204301075268824,0.1274794396665772,4240.5,0.8199222013112764,1,1,1,1
527,"(6, 63)",-0.6307421369407847,0.5292273868201385,141.38508384878838,2160.5,0.9236869322572738,0.15053763440860213,0.2426399621888428,4375.5,0.8905385455852536,1,1,1,1
528,"(6, 64)",0.1652515696453408,0.8689359855289006,175.672953251209,2135.0,0.8465698437394785,0.13978494623655913,0.32356500602640936,4431.5,0.7717153699238155,1,1,1,1
529,"(6, 65)",-0.30252779000530877,0.7626256488866063,167.2571986935507,2047.5,0.5969696696733322,0.10752688172043012,0.655429386457258,4388.0,0.8637410576802945,1,1,1,1
530,"(6, 66)",0.35691523092429406,0.7216317547956295,157.91439526089127,2025.0,0.5385684535739672,0.13978494623655913,0.32356500602640936,4385.5,0.8691021231174452,1,1,1,1
531,"(6, 67)",0.15510866626251826,0.8769071688702156,182.38976671661206,2143.5,0.8721506084287218,0.07526881720430106,0.9548210883333181,4391.0,0.8573098969565192,1,1,1,1
532,"(6, 68)",0.13012696881669092,0.8966091035529616,182.73816277990713,2159.5,0.9206445907544448,0.06451612903225806,0.9902848339891563,4376.5,0.8884276639451147,1,1,1,1
533,"(6, 69)",-0.05237513493326729,0.958286692522579,183.7138343439811,2185.5,1.0,0.08602150537634401,0.8815272017572056,4255.0,0.8509000068512678,1,1,1,1
534,"(6, 70)",-0.1950181836630489,0.8456159056757703,166.90460710179775,2117.0,0.7929623229991414,0.13978494623655913,0.32356500602640936,4354.0,0.9370358901245296,1,1,1,1
535,"(6, 71)",0.09300559304577505,0.9260015723000377,181.72637799158207,1999.0,0.47485824800901455,0.11827956989247312,0.5335084608160066,4236.5,0.8116054135890209,1,1,1,1
536,"(6, 72)",0.2091388278921292,0.8345715201985687,183.76341365371925,2179.5,0.9816584993835821,0.07526881720430112,0.9548210883333179,4439.0,0.7561423687324333,1,1,1,1
537,"(6, 73)",0.12658675389748772,0.8994094620392499,179.1245799937824,2109.5,0.7708967051818196,0.07526881720430106,0.9548210883333181,4292.0,0.9305394581627775,1,1,1,1
538,"(6, 74)",-1.5712190574072946,0.11892147620904216,113.25290717447027,1992.5,0.45960205817590605,0.22580645161290325,0.017443486495211147,4265.5,0.873341536357576,1,1,0,1
539,"(6, 75)",,,,1917.0,0.3035795193948374,0.25806451612903225,0.004085132093109034,4186.0,0.7068218958113078,1,1,0,1
540,"(6, 76)",-0.25935584100517767,0.7956742132414831,170.15531609963335,2140.5,0.863105140558811,0.10752688172043012,0.655429386457258,4347.0,0.9522104178297026,1,1,1,1
541,"(6, 77)",-0.20808042839185106,0.8354357699612482,157.0492851782353,2166.0,0.94044029307473,0.16129032258064513,0.17783264409307842,4342.0,0.9630602519575814,1,1,1,1
542,"(6, 78)",-0.29911418363856573,0.7652221307387818,168.2235973256586,2142.5,0.8691331050233082,0.11827956989247312,0.5335084608160066,4422.5,0.7905467766262975,1,1,1,1
543,"(6, 79)",-0.18629731759678914,0.8524432191326886,163.03074773856224,2111.0,0.7752933546892804,0.12903225806451613,0.4210978127131917,4507.0,0.6199921770978074,1,1,1,1
544,"(6, 80)",-0.3370843160988498,0.7365229539299449,150.50334944559864,2140.5,0.8631052649308952,0.12903225806451613,0.4210978127131917,4443.5,0.7468023310223264,1,1,1,1
545,"(6, 81)",-0.14108022945787582,0.8879630508934715,181.46566642047856,2176.0,0.9709631715455034,0.07526881720430101,0.9548210883333185,4310.0,0.9695733618478525,1,1,1,1
546,"(7, 8)",-0.716144152977908,0.4751167884374362,137.5066394670795,2185.0,0.9984713896767614,0.09677419354838712,0.7765024241168351,4445.5,0.7421311628697935,1,1,1,1
547,"(7, 9)",-0.8053700802222257,0.4217856589364436,162.13671683042946,2056.0,0.6197520289653282,0.09677419354838707,0.7765024241168359,4381.0,0.8785989385229361,1,1,1,1
548,"(7, 10)",1.1136167854028134,0.26777508562026275,114.54146404993355,2016.5,0.5172791338252223,0.21505376344086025,0.027107886511045797,4419.5,0.7967541142604008,1,1,0,1
549,"(7, 11)",0.8723798240916264,0.384549581070042,135.04940325282897,2082.0,0.691683566606342,0.16129032258064524,0.17783264409307795,4398.0,0.8422526665916201,1,1,1,1
550,"(7, 12)",1.0501752679310254,0.2956934274593162,123.18535115672711,2036.0,0.5667619085365513,0.1935483870967742,0.061375000223921845,4443.5,0.7467034987599677,1,1,1,1
551,"(7, 13)",1.1034508291826706,0.27214657707580336,114.42891159526181,2027.0,0.5436453472278319,0.22580645161290322,0.01744348649521118,4434.0,0.7664339640328314,1,1,0,1
552,"(7, 14)",-0.7231765563641592,0.4710255208229084,116.12630239252888,2161.0,0.9252075065139819,0.11827956989247312,0.5335084608160066,4447.5,0.7381984803252967,1,1,1,1
553,"(7, 15)",1.0664428031684714,0.28830749609451056,123.28549125919452,1976.0,0.42213642252638883,0.19354838709677424,0.06137500022392171,4428.5,0.7779307802125798,1,1,1,1
554,"(7, 16)",0.4629743161977923,0.6439590956335609,174.66171061794196,2067.0,0.6497912918652458,0.07526881720430108,0.9548210883333181,4398.0,0.8421571922364475,1,1,1,1
555,"(7, 17)",0.6650253396446925,0.5069960917430221,159.27174686048852,2072.0,0.6636444163041293,0.10752688172043012,0.655429386457258,4442.5,0.7487459582788356,1,1,1,1
556,"(7, 18)",0.5574761942911509,0.577939964826366,168.95219837300147,2010.0,0.5012983149637892,0.11827956989247312,0.5335084608160066,4462.5,0.7078275635163847,1,1,1,1
557,"(7, 19)",0.9021782601133089,0.3684755089791407,143.3551531858827,2050.0,0.6036322678464721,0.15053763440860213,0.2426399621888428,4440.0,0.7539806467216489,1,1,1,1
558,"(7, 20)",1.0695225156308092,0.2866457695854751,142.24943641067935,2001.5,0.48079719961785794,0.13978494623655913,0.32356500602640936,4500.0,0.633399595714438,1,1,1,1
559,"(7, 21)",-0.47733058422864855,0.6337056125730374,180.05829144616155,2072.0,0.663642678327083,0.11827956989247312,0.5335084608160066,4175.0,0.6844625965419388,1,1,1,1
560,"(7, 22)",0.9842920803075531,0.3269859215508676,117.99445263679652,2027.0,0.5436457169729801,0.23655913978494625,0.01098577460938761,4404.5,0.8285027394333716,1,1,0,1
561,"(7, 23)",0.49982019567577557,0.617833120189379,174.01213880199236,2135.0,0.8465697047027179,0.08602150537634412,0.8815272017572048,4384.0,0.8722114169403654,1,1,1,1
562,"(7, 24)",0.25710413615186567,0.797388950569893,181.91725600251638,2126.0,0.8196547826711384,0.06451612903225812,0.9902848339891562,4337.5,0.9727832740085308,1,1,1,1
563,"(7, 25)",0.7915191731502704,0.4298230981181166,158.6209168519197,2108.0,0.7665054203050337,0.1075268817204301,0.6554293864572585,4485.5,0.66184830011627,1,1,1,1
564,"(7, 26)",0.7691983092314675,0.44302471726100934,145.23611307786587,2034.5,0.5628771533680237,0.17204301075268819,0.12747943966657732,4482.0,0.6687817049584547,1,1,1,1
565,"(7, 27)",0.6246228482822801,0.5330896844411983,163.42659567182005,2105.5,0.7592019956325711,0.12903225806451613,0.4210978127131917,4320.5,0.9923858556135567,1,1,1,1
566,"(7, 28)",0.9138366503626986,0.36236917436516325,140.4155947868328,2095.5,0.7302082927128047,0.15053763440860224,0.24263996218884212,4403.0,0.8315398482525915,1,1,1,1
567,"(7, 29)",0.28578787627435076,0.7753762153783261,176.24061161394783,2145.0,0.8766755176567134,0.08602150537634412,0.8815272017572048,4345.0,0.9564858823896086,1,1,1,1
568,"(7, 30)",-0.24294365203103996,0.808320602237754,183.36129228255794,2022.5,0.5322511996692448,0.07526881720430106,0.9548210883333181,4302.5,0.9531957500023613,1,1,1,1
569,"(7, 31)",0.8529707560255251,0.3951754600952916,135.9803965067541,2143.0,0.8706403894409445,0.16129032258064518,0.17783264409307828,4391.5,0.8560123840533665,1,1,1,1
570,"(7, 32)",0.7314542352145796,0.46574724705562964,137.41631740587516,2081.0,0.6888600003427867,0.18279569892473124,0.08941479770378834,4239.5,0.8178747579931027,1,1,1,1
571,"(7, 33)",0.667818602180884,0.5053220245416445,143.49916788497887,2084.5,0.6987613428273295,0.13978494623655924,0.3235650060264084,4220.0,0.7768338135567218,1,1,1,1
572,"(7, 34)",0.7867582606020498,0.43259310262123085,159.18672246753502,2021.5,0.5297496411815116,0.10752688172043012,0.655429386457258,4428.5,0.7778619434583669,1,1,1,1
573,"(7, 35)",-0.3463577113278515,0.7295134870626234,165.63544339048386,2157.5,0.9145624084360363,0.12903225806451613,0.4210978127131917,4478.0,0.6764595344955051,1,1,1,1
574,"(7, 36)",0.8688976326820654,0.3863007697853199,148.978871900256,2113.5,0.7826437042470373,0.12903225806451613,0.4210978127131917,4405.0,0.8273716869134132,1,1,1,1
575,"(7, 37)",0.7894687523713428,0.43111019294109987,146.93425322150557,2055.0,0.6170573104118775,0.11827956989247312,0.5335084608160066,4427.5,0.7800067959303064,1,1,1,1
576,"(7, 38)",0.6919751779594954,0.48995558405453943,160.04556184123948,2097.0,0.7345345869932752,0.10752688172043012,0.655429386457258,4404.0,0.8294531274280681,1,1,1,1
577,"(7, 39)",0.649110543448805,0.5171288093763735,172.7839538554511,2052.0,0.6089872701247852,0.13978494623655913,0.32356500602640936,4473.5,0.6856768502253338,1,1,1,1
578,"(7, 40)",0.9224410817262901,0.35780707449737414,147.29281837574044,1986.0,0.4446255196467871,0.15053763440860224,0.24263996218884212,4443.5,0.7467259915517035,1,1,1,1
579,"(7, 41)",-0.0769316702338976,0.9387654284615761,175.71786726994037,2131.0,0.8345781956969969,0.07526881720430112,0.9548210883333179,4451.5,0.7298334811911062,1,1,1,1
580,"(7, 42)",0.19900241845443173,0.8424814497383096,183.27351893569914,2020.5,0.5272401814789904,0.06451612903225806,0.9902848339891563,4488.0,0.6564757332353286,1,1,1,1
581,"(7, 43)",-0.29782660611704104,0.7661898270155132,174.48565531864423,2061.5,0.6346898061328596,0.08602150537634412,0.8815272017572048,4406.0,0.8249613973152192,1,1,1,1
582,"(7, 44)",-0.39632163664940834,0.6923357338359373,180.56016759134164,2079.0,0.683219854750222,0.08602150537634412,0.8815272017572048,4272.0,0.8872617195818514,1,1,1,1
583,"(7, 45)",0.915963957258443,0.361203064945006,145.34141459565294,2000.0,0.47723221070159083,0.17204301075268824,0.1274794396665772,4400.0,0.838061270872387,1,1,1,1
584,"(7, 46)",-0.6644480580606164,0.5074332037431671,148.61803499690618,2057.0,0.6224592987448512,0.17204301075268819,0.12747943966657732,4507.5,0.6187339939735439,1,1,1,1
585,"(7, 47)",-0.49021772541723624,0.6247246753154985,144.2420274739825,2057.5,0.6238048148873456,0.09677419354838707,0.7765024241168359,4500.5,0.6319414418726634,1,1,1,1
586,"(7, 48)",0.14910813624959637,0.8816330481590805,182.38705638479146,2063.5,0.640166835997237,0.13978494623655913,0.32356500602640936,4607.0,0.4419349149027978,1,1,1,1
587,"(7, 49)",0.7212015708163828,0.4718644930536239,156.0683722338656,2051.0,0.6063059723103201,0.15053763440860224,0.24263996218884212,4383.5,0.8733451696109564,1,1,1,1
588,"(7, 50)",0.17639632653052542,0.8601776030104689,183.04269162665253,2138.5,0.8570838492689743,0.06451612903225812,0.9902848339891562,4312.0,0.973890733154531,1,1,1,1
589,"(7, 51)",0.9567459519399073,0.34043830264539965,132.46894734035592,2056.5,0.6211096695246892,0.18279569892473124,0.08941479770378834,4343.5,0.9597660136783996,1,1,1,1
590,"(7, 52)",0.40047682496988407,0.6893848536110864,147.48664269151527,2088.5,0.7101393136054654,0.1827956989247312,0.08941479770378853,4311.0,0.9717342023509091,1,1,1,1
591,"(7, 53)",0.17709566060232684,0.8596297541999474,182.39449855768063,2115.5,0.7885351682478754,0.06451612903225801,0.9902848339891565,4417.0,0.801819534807233,1,1,1,1
592,"(7, 54)",-0.20581015271624317,0.8371706483965498,180.89199379608388,2155.5,0.9084862448537755,0.08602150537634407,0.8815272017572051,4399.0,0.8400393947624445,1,1,1,1
593,"(7, 55)",0.5659235791844702,0.5721599878522285,177.62178948453405,2066.5,0.6484130021896612,0.13978494623655924,0.3235650060264084,4467.5,0.6976202587910478,1,1,1,1
594,"(7, 56)",-0.08529498827486956,0.9321212087211292,180.88596050378848,2160.5,0.9236872114942992,0.10752688172043012,0.655429386457258,4451.5,0.7300656360069753,1,1,1,1
595,"(7, 57)",0.22120145906864247,0.8251809879205411,183.899712613174,2095.5,0.7302090064137093,0.07526881720430106,0.9548210883333181,4436.5,0.761048670481035,1,1,1,1
596,"(7, 58)",-0.29307563961301464,0.7698184278724737,171.60892295234422,2179.5,0.9816582133209928,0.17204301075268819,0.12747943966657732,4514.0,0.6058389602176555,1,1,1,1
597,"(7, 59)",1.2143057516832758,0.2274060830323489,103.06157479402955,1969.0,0.40679720649587625,0.27956989247311825,0.0013938716778410364,4428.5,0.7779410699470007,1,1,0,1
598,"(7, 60)",1.1250109906126031,0.2628997437010785,116.3544410067846,1994.0,0.4631002151942547,0.23655913978494625,0.01098577460938761,4493.0,0.6471370802598106,1,1,0,1
599,"(7, 61)",0.7024505790017365,0.48362211168924163,133.40342346881863,2087.0,0.7058651718004985,0.17204301075268816,0.1274794396665775,4330.0,0.9891298885803546,1,1,1,1
600,"(7, 62)",-0.3874640812071785,0.6988989312866716,169.44357993351468,2165.0,0.9373864533225119,0.08602150537634412,0.8815272017572048,4328.5,0.9923710515276122,1,1,1,1
601,"(7, 63)",0.21132594994616824,0.8328670368800184,183.8221551000071,2132.0,0.8375766589046482,0.07526881720430106,0.9548210883333181,4406.0,0.8250378269612973,1,1,1,1
602,"(7, 64)",1.0143092886053073,0.3124203250898464,123.3698063016068,2066.0,0.6470404440047438,0.21505376344086022,0.02710788651104582,4473.0,0.6865966259644145,1,1,0,1
603,"(7, 65)",0.5814023502703237,0.5617491359712423,167.8764496173416,1985.0,0.44234119471356736,0.11827956989247312,0.5335084608160066,4420.5,0.7946500220652836,1,1,1,1
604,"(7, 66)",1.1472621410516983,0.25369729874077174,112.9655061650586,1970.0,0.40896695939660943,0.21505376344086025,0.027107886511045797,4457.5,0.7180718434501872,1,1,0,1
605,"(7, 67)",0.9920982408153783,0.3229694783845537,131.6559775063752,2022.5,0.5322643682039927,0.16129032258064524,0.17783264409307795,4450.0,0.7332733256983113,1,1,1,1
606,"(7, 68)",0.9745704534597611,0.3315499869025411,132.4455057101665,2024.0,0.5360439656948914,0.16129032258064524,0.17783264409307795,4439.0,0.7559888479637805,1,1,1,1
607,"(7, 69)",0.8497054376113266,0.3969852518560313,135.7222490498198,1982.5,0.43667772917121694,0.16129032258064524,0.17783264409307795,4346.5,0.9532603775714025,1,1,1,1
608,"(7, 70)",0.6579391424846478,0.5114765671877339,168.2242152221823,2015.0,0.5135680039744954,0.08602150537634412,0.8815272017572048,4414.5,0.8073038303888551,1,1,1,1
609,"(7, 71)",0.9551001950497191,0.3412945656561035,130.37801138992444,2032.5,0.557716610240139,0.20430107526881724,0.041230293613639564,4335.0,0.9782572000022363,1,1,0,1
610,"(7, 72)",1.0187136921546305,0.3101477184190008,135.9991815281512,1993.0,0.4607653701563874,0.15053763440860213,0.2426399621888428,4465.0,0.7027383047018643,1,1,1,1
611,"(7, 73)",0.9836857012694247,0.32714411688722567,126.74554236478033,1960.5,0.38862475925667705,0.18279569892473124,0.08941479770378834,4372.5,0.8970190651071404,1,1,1,1
612,"(7, 74)",-0.8482216957813994,0.39759319431069085,158.55741598647577,2102.0,0.7490075043005049,0.10752688172043012,0.655429386457258,4298.0,0.9434351787547403,1,1,1,1
613,"(7, 75)",,,,2130.0,0.8315901363142336,0.12903225806451613,0.4210978127131917,4246.0,0.8313587743529343,1,1,1,1
614,"(7, 76)",0.623964587235582,0.5335131695231325,164.88032389244808,2053.5,0.6130172385783839,0.10752688172043012,0.655429386457258,4395.0,0.8486703080853262,1,1,1,1
615,"(7, 77)",0.6114693602030415,0.5416751325720146,176.6196292607767,2067.0,0.6497948902479523,0.07526881720430112,0.9548210883333179,4416.5,0.802984785074476,1,1,1,1
616,"(7, 78)",0.5877222437695637,0.5575130572771789,166.90523669702475,2045.0,0.590341073264642,0.13978494623655913,0.32356500602640936,4472.5,0.6876522585768232,1,1,1,1
617,"(7, 79)",0.6500566168133921,0.5165238149116899,171.82544332316874,2174.5,0.9663809074444474,0.07526881720430112,0.9548210883333179,4494.0,0.6448581104491863,1,1,1,1
618,"(7, 80)",0.48662371275279276,0.6271146720939107,180.71107909863204,2094.0,0.7258895693027927,0.06451612903225812,0.9902848339891562,4477.5,0.6774664268925327,1,1,1,1
619,"(7, 81)",0.7564716024250419,0.4505611129230378,148.9749027131754,2005.0,0.4891813420537833,0.15053763440860213,0.2426399621888428,4376.0,0.8893780550986375,1,1,1,1
620,"(8, 9)",0.05486722120605304,0.9563081904555416,171.28657810747154,2067.5,0.6511665968496846,0.06451612903225812,0.9902848339891562,4261.5,0.8646148852229666,1,1,1,1
621,"(8, 10)",1.3901199472078367,0.16764021019552794,98.05112315442621,2083.5,0.6959255066640846,0.2688172043010753,0.0024120387645189577,4178.0,0.6906674925985623,1,1,0,1
622,"(8, 11)",1.2658342341089803,0.20839957685792507,104.04347832463431,2090.5,0.7158549888195989,0.23655913978494625,0.01098577460938761,4178.0,0.6905688440198652,1,1,0,1
623,"(8, 12)",1.3598013628466805,0.17693605054624303,100.4864935715912,2038.0,0.5719635121659925,0.2795698924731183,0.0013938716778410314,4148.5,0.632360232595099,1,1,0,1
624,"(8, 13)",1.3846084882951462,0.16931602154405417,98.02003355173369,2077.0,0.6776082973461495,0.3010752688172043,0.0004363960539464239,4158.5,0.6519475585119778,1,1,0,1
625,"(8, 14)",-0.16144644244705278,0.8719381446621658,165.97702306995464,2042.5,0.5837244847773073,0.05376344086021506,0.9992943266717298,4343.5,0.9597316522365535,1,1,1,1
626,"(8, 15)",1.3687129991361455,0.17414021118439213,100.51534446906494,2015.0,0.5135699358739783,0.24731182795698928,0.006771552476655317,4184.5,0.7038392445795822,1,1,0,1
627,"(8, 16)",1.0272686738264363,0.30633314017611357,121.59613622520185,2115.0,0.7870594332368448,0.13978494623655924,0.3235650060264084,4240.5,0.8197829184895132,1,1,1,1
628,"(8, 17)",1.1507357275741623,0.2522725885225834,112.89025197552004,2054.0,0.6143610043941548,0.16129032258064518,0.17783264409307828,4264.5,0.8711389025548804,1,1,1,1
629,"(8, 18)",1.0862092750641392,0.2796044530874558,117.78262024417285,2040.5,0.5784969451278044,0.13978494623655918,0.3235650060264089,4292.0,0.9304885883167284,1,1,1,1
630,"(8, 19)",1.2846925325708827,0.20168025498601244,106.75933279914118,2020.5,0.5272462458033472,0.19354838709677422,0.06137500022392179,4247.5,0.8348418675104294,1,1,1,1
631,"(8, 20)",1.3787977801613167,0.17084937905900996,106.38373141086193,1987.0,0.4469098376395175,0.21505376344086025,0.027107886511045797,4279.0,0.9023796616153303,1,1,0,1
632,"(8, 21)",0.368450649022547,0.7130560056931186,150.20545733832898,2146.5,0.8812108111125466,0.09677419354838712,0.7765024241168351,4133.5,0.6032903319353418,1,1,1,1
633,"(8, 22)",1.3219905260946043,0.1892173945078137,99.01201079359431,2078.0,0.6804140546702708,0.32258064516129037,0.00012536611591669995,4105.0,0.5506540439724761,1,1,0,1
634,"(8, 23)",1.049929665748577,0.29584113283322416,121.10419463971452,1996.0,0.467782201819693,0.13978494623655924,0.3235650060264084,4248.5,0.8368988237609247,1,1,1,1
635,"(8, 24)",0.8924683639299787,0.3737964583143655,129.56833788266297,2153.0,0.9008950272896568,0.10752688172043001,0.6554293864572593,4253.5,0.8473643781636565,1,1,1,1
636,"(8, 25)",1.2244519180057405,0.22333732053381836,112.60377431615352,2019.0,0.5234979983926523,0.16129032258064518,0.17783264409307828,4244.5,0.8284751641899196,1,1,1,1
637,"(8, 26)",1.209765418423617,0.2290247672661082,107.40984770811095,2033.5,0.5602954423035611,0.21505376344086025,0.027107886511045797,4215.0,0.766428143218908,1,1,0,1
638,"(8, 27)",1.1268575585506266,0.2621520837151792,114.82659978905859,2101.0,0.7461077174492567,0.16129032258064524,0.17783264409307795,4194.5,0.723971316432648,1,1,1,1
639,"(8, 28)",1.2904457767935238,0.19970976837144946,105.77108596147123,2047.0,0.5956411752901405,0.21505376344086022,0.02710788651104582,4192.5,0.719821603853249,1,1,0,1
640,"(8, 29)",0.918185472893499,0.3603205004434491,122.8806928248405,2135.5,0.8480660976226558,0.17204301075268819,0.12747943966657732,4163.0,0.6604230444864749,1,1,1,1
641,"(8, 30)",0.5469892588428152,0.5852426577913353,142.3367320314259,2158.0,0.9160784775271252,0.09677419354838712,0.7765024241168351,4163.5,0.661173578180789,1,1,1,1
642,"(8, 31)",1.2552365086180484,0.21219701192644594,104.33687684608108,2087.0,0.7058631132148336,0.24731182795698928,0.006771552476655317,4165.5,0.6653234872804777,1,1,0,1
643,"(8, 32)",1.1876096032660162,0.23767211911349023,104.79437721647774,2050.0,0.6036326000260396,0.20430107526881724,0.041230293613639564,4113.5,0.566158441391625,1,1,0,1
644,"(8, 33)",1.1522104857876387,0.2518069909016307,106.80861370874098,2079.0,0.6832248028401755,0.19354838709677424,0.06137500022392171,4128.5,0.5941133507029817,1,1,1,1
645,"(8, 34)",1.2217582440424661,0.22434502397727274,112.8525928363549,2026.5,0.5423741818879984,0.17204301075268824,0.1274794396665772,4276.0,0.8958951568009612,1,1,1,1
646,"(8, 35)",0.40180485808915933,0.6883382098992872,168.04139281889246,2016.0,0.51603040826336,0.05376344086021506,0.9992943266717298,4377.5,0.8861117969063075,1,1,1,1
647,"(8, 36)",1.267215912943005,0.2077849761520544,108.75265627980129,2091.0,0.717285599131815,0.1935483870967742,0.061375000223921845,4223.0,0.7830450324003078,1,1,1,1
648,"(8, 37)",1.2215231711510013,0.22454744393418083,108.0106355264163,1981.0,0.433295303181495,0.18279569892473121,0.08941479770378842,4246.0,0.8316643421765543,1,1,1,1
649,"(8, 38)",1.1664778394133528,0.2458721090128651,113.23632682097873,2139.0,0.8585886408159696,0.15053763440860218,0.24263996218884257,4218.5,0.7735740404909572,1,1,1,1
650,"(8, 39)",1.1405636854777688,0.25631858050922524,120.22213987271304,2004.5,0.4879802873111675,0.18279569892473113,0.08941479770378874,4286.5,0.9185837234899348,1,1,1,1
651,"(8, 40)",1.2973092068070968,0.1972856628625837,108.1392393509683,2030.5,0.5525795630420081,0.19354838709677422,0.06137500022392179,4206.0,0.7477315135139438,1,1,1,1
652,"(8, 41)",0.6246429216433083,0.5331136501577194,156.7415468485159,2037.0,0.5693465908607693,0.13978494623655924,0.3235650060264084,4316.5,0.9836603254563784,1,1,1,1
653,"(8, 42)",0.8374469632633347,0.4037420360916738,142.67060942727818,2040.5,0.578492762124756,0.06451612903225812,0.9902848339891562,4340.5,0.9662549050562405,1,1,1,1
654,"(8, 43)",0.46717940184564644,0.6410138118276173,158.3317635166419,2162.5,0.929771967291902,0.10752688172043012,0.655429386457258,4234.5,0.8068822002497862,1,1,1,1
655,"(8, 44)",0.4259438905191136,0.6707621772191075,149.29384237324993,2179.5,0.981658314285788,0.09677419354838712,0.7765024241168351,4187.0,0.7087225534833983,1,1,1,1
656,"(8, 45)",1.2930571456001536,0.1987646320742999,107.4467179093501,2043.0,0.5850638327591541,0.21505376344086025,0.027107886511045797,4231.0,0.799922797193413,1,1,0,1
657,"(8, 46)",0.09761443655898874,0.9223465211451037,180.913950423959,2107.5,0.7650358561148967,0.09677419354838712,0.7765024241168351,4416.0,0.803983322130452,1,1,1,1
658,"(8, 47)",0.21166964327823562,0.8326005910676029,182.7922503693485,2051.0,0.6063003556576007,0.08602150537634412,0.8815272017572048,4336.5,0.974953723519808,1,1,1,1
659,"(8, 48)",0.8002911673717178,0.424848180127551,145.35354996449308,1985.5,0.4434800134353103,0.09677419354838712,0.7765024241168351,4411.5,0.8135058662551895,1,1,1,1
660,"(8, 49)",1.1833185270427167,0.23919937156651191,111.51733104510055,2049.5,0.6022960772905365,0.17204301075268824,0.1274794396665772,4193.5,0.722108881834342,1,1,1,1
661,"(8, 50)",0.838260298522773,0.4033995571528266,132.02765926588793,2102.0,0.7490026077150946,0.15053763440860218,0.24263996218884257,4203.5,0.7423698105884582,1,1,1,1
662,"(8, 51)",1.311957992227956,0.19244398372924248,103.24259951135818,2143.0,0.87064168361929,0.21505376344086025,0.027107886511045797,4168.0,0.6704973791136962,1,1,0,1
663,"(8, 52)",0.9999818237561665,0.31955023140588046,108.2090200198276,2104.0,0.7548307716620241,0.2795698924731183,0.0013938716778410314,4064.5,0.4793232579847312,1,1,0,1
664,"(8, 53)",0.8409211140698399,0.4019304308709146,130.49029623735476,2143.5,0.8721487475542706,0.11827956989247312,0.5335084608160066,4237.0,0.812346293935863,1,1,1,1
665,"(8, 54)",0.5560252632802728,0.5790294927656205,148.66087999937693,2164.5,0.9358668352173374,0.07526881720430112,0.9548210883333179,4268.5,0.8796533100845273,1,1,1,1
666,"(8, 55)",1.0887533671620568,0.27837188629551385,124.13419249277503,1997.5,0.4713131056417167,0.18279569892473113,0.08941479770378874,4263.5,0.8689573341449455,1,1,1,1
667,"(8, 56)",0.6371173009467713,0.5250283003175207,148.67263102816733,2119.0,0.798871053942945,0.07526881720430101,0.9548210883333185,4325.0,1.0,1,1,1,1
668,"(8, 57)",0.8566715160584963,0.3930969350688801,139.37916340922638,2080.5,0.6874426411641086,0.10752688172043012,0.655429386457258,4332.5,0.9836768811276814,1,1,1,1
