,combinatory,Stat_ttest,p_ttest,df_ttest,Stat_wctest,p_wctest,Stat_kstest,p_kstest,Stat_mutest,p_mutest,index_ttest,index_wctest,index_kstest,index_mutest
2361,"(37, 68)",13.275557400920508,2.8079928486478483e-28,175.09752362911286,42.5,2.188466247079721e-16,0.6989247311827957,3.72378831205029e-20,7925.5,1.0406117953291645e-22,0,0,0,0
2362,"(37, 69)",-28.16070800299445,5.6938718578073104e-58,133.30692790218788,0.0,5.56651496694617e-17,0.978494623655914,4.267187967340601e-39,6.5,6.219577679075325e-32,0,0,0,0
2363,"(37, 70)",-47.44916997901794,2.855724204068255e-73,106.09478471511174,0.0,5.567967769452712e-17,1.0,8.159117334355236e-41,0.0,5.04180317338028e-32,0,0,0,0
2364,"(37, 71)",0.6658851610887575,0.5067035059381051,125.81875163702918,2072.5,0.6650255569923099,0.2150537634408602,0.02710788651104587,4034.0,0.42954057020975944,1,1,0,1
2365,"(37, 72)",-19.59749494002517,4.617120088180622e-41,133.17709328234318,0.0,5.561432976001365e-17,0.913978494623656,3.6432214330793022e-34,53.5,2.807383676879999e-31,0,0,0,0
2366,"(37, 73)",-20.23307989216584,6.176561632366353e-42,129.62581203677613,0.0,5.56288452626055e-17,0.8709677419354839,4.594674735108977e-31,136.5,3.871043503740274e-30,0,0,0,0
2367,"(37, 74)",-3.1509536700504697,0.002091132668538556,111.23129796649451,1357.5,0.0015105017968409752,0.33333333333333337,6.506094234534011e-05,3527.5,0.030030080474290264,0,0,0,0
2368,"(37, 75)",-27.03136906059619,2.0012236706141284e-47,98.72930827309924,0.0,5.56869430494015e-17,1.0,8.159117334355236e-41,0.0,5.037863329342706e-32,0,0,0,0
2369,"(37, 76)",-8.818107805662219,1.1943250622931584e-15,173.6873296115926,303.5,5.539449667751659e-13,0.49462365591397844,2.6282282197393783e-10,1603.5,1.253980190432825e-13,0,0,0,0
2370,"(37, 77)",-7.486614683681215,5.5716798674343035e-12,150.14994974126662,611.0,1.6097218269244407e-09,0.48387096774193544,6.992265167958498e-10,1880.5,2.8019272140241045e-11,0,0,0,0
2371,"(37, 78)",-14.651725842743003,2.6541670745455532e-27,106.72277536706306,0.0,5.56651496694617e-17,0.9032258064516129,2.2422672237122494e-33,116.5,2.0599907607582466e-30,0,0,0,0
2372,"(37, 79)",-33.83787979026971,3.6954399236417218e-56,98.83884815574834,0.0,5.570874448462588e-17,1.0,8.159117334355236e-41,0.0,5.027044173787623e-32,0,0,0,0
2373,"(37, 80)",-9.872671687878869,2.588715904310638e-16,96.75094454607554,114.5,2.0995784179784642e-15,0.7419354838709677,1.1693766620174643e-22,1058.0,5.758309311050928e-19,0,0,0,0
2374,"(37, 81)",-4.78839828808854,4.405795647867288e-06,133.34534227210906,877.0,5.337795199253008e-07,0.39784946236559143,8.091488639676118e-07,2560.0,1.5451463567598926e-06,0,0,0,0
2375,"(38, 39)",-34.66302831992455,8.470247080971899e-79,169.29098666091068,0.0,5.562158706425953e-17,1.0,8.159117334355236e-41,0.0,5.050020797835168e-32,0,0,0,0
2376,"(38, 40)",-39.117882871786534,6.702096566827011e-90,179.90349946593426,0.0,5.56397342367894e-17,1.0,8.159117334355236e-41,0.0,5.048376232690879e-32,0,0,0,0
2377,"(38, 41)",0.28496267355473043,0.7760026899056672,178.71779953403913,2036.5,0.5680329257263663,0.12903225806451613,0.4210978127131917,4328.0,0.9934796532829077,1,1,1,1
2378,"(38, 42)",2.40945531402809,0.01706473219634236,166.80923515744257,1564.5,0.017337567447619398,0.27956989247311825,0.0013938716778410364,5232.0,0.013485527390476846,0,0,0,0
2379,"(38, 43)",-2.8085876729046717,0.005556552996027035,170.61580405486134,1078.0,2.1993681245542194e-05,0.29032258064516137,0.0007883546570811097,3347.5,0.007813955948736979,0,0,0,0
2380,"(38, 44)",-26.541134248784612,4.861584994191413e-59,152.5098003435633,0.0,5.564699467083932e-17,0.956989247311828,2.0477724868212407e-37,25.0,1.1285540429099877e-31,0,0,0,0
2381,"(38, 45)",-34.20045868270187,7.77785959890071e-80,176.6947285603359,0.0,5.564699467083932e-17,1.0,8.159117334355236e-41,0.0,5.050020797835168e-32,0,0,0,0
2382,"(38, 46)",-33.340396204438754,2.4976209944430517e-56,101.0306451124609,0.0,5.569057606246827e-17,1.0,8.159117334355236e-41,0.0,5.046732187833035e-32,0,0,0,0
2383,"(38, 47)",-22.64339124096821,1.3549333140780145e-46,127.98682215294103,0.0,5.566878134017574e-17,0.989247311827957,5.9643388557606645e-40,23.5,1.0751706834934197e-31,0,0,0,0
2384,"(38, 48)",-28.26475072894197,4.737547235459214e-62,150.41093663055182,0.0,5.56651496694617e-17,1.0,8.159117334355236e-41,0.0,5.048705104091797e-32,0,0,0,0
2385,"(38, 49)",-39.37663303942675,4.184996017580109e-90,179.04242821223565,0.0,5.563610435515526e-17,1.0,8.159117334355236e-41,0.0,5.032287003052893e-32,0,0,0,0
2386,"(38, 50)",-18.0974092813297,3.074457272398921e-41,167.24903877262932,0.0,5.565425599935023e-17,0.7956989247311828,5.358259318339822e-26,257.0,1.5974704410153232e-28,0,0,0,0
2387,"(38, 51)",-0.5674737225798073,0.5710840946528811,183.9997918751767,1780.0,0.12021795529084212,0.10752688172043012,0.655429386457258,4166.5,0.6678962852593047,1,1,1,1
2388,"(38, 52)",-16.548689508669415,5.703928619594273e-38,179.67841126460496,0.0,5.557805664666959e-17,0.8172043010752688,2.1285006457714564e-27,371.0,4.8863263508056905e-27,0,0,0,0
2389,"(38, 53)",-27.95905949075062,1.7596717460728167e-61,150.53929825004968,0.0,5.564699467083932e-17,0.978494623655914,4.267187967340601e-39,3.5,5.633860281612387e-32,0,0,0,0
2390,"(38, 54)",-21.7166873303714,7.423706922782164e-51,169.6245942102056,0.0,5.5657886999062e-17,0.9139784946236559,3.6432214330794057e-34,54.5,2.9026636261826227e-31,0,0,0,0
2391,"(38, 55)",-35.442707761300426,2.9883858492124904e-80,169.34224058333857,0.0,5.562521605166378e-17,1.0,8.159117334355236e-41,0.0,5.046732187833035e-32,0,0,0,0
2392,"(38, 56)",-21.663780373839117,1.1782509780706061e-50,169.09785645862866,0.0,5.56615182224278e-17,0.9139784946236559,3.6432214330794057e-34,54.5,2.902294876047935e-31,0,0,0,0
2393,"(38, 57)",-29.5761422585611,2.808704664624054e-56,117.52798934351347,0.0,5.56615182224278e-17,0.989247311827957,5.9643388557606645e-40,7.0,6.331811640676879e-32,0,0,0,0
2394,"(38, 58)",0.12116043375622118,0.9037080263302294,168.8495657773817,2056.0,0.6197465682609626,0.10752688172043007,0.6554293864572585,4610.0,0.4375221734388367,1,1,1,1
2395,"(38, 59)",-19.13375912608558,1.2591559491982918e-45,183.98587780301744,0.0,5.5599817833409e-17,0.8279569892473118,4.107611074138294e-28,251.0,1.3254129381786377e-28,0,0,0,0
2396,"(38, 60)",-36.457537421993806,1.0774236804032491e-83,175.09682815061987,0.0,5.554180587032393e-17,1.0,8.159117334355236e-41,0.0,5.043774217700396e-32,0,0,0,0
2397,"(38, 61)",-27.41669651866652,8.80637284162634e-65,172.54850198844372,0.0,5.56397342367894e-17,0.978494623655914,4.267187967340601e-39,5.0,5.939572276222967e-32,0,0,0,0
2398,"(38, 62)",0.5618242058050743,0.5749575192494663,174.30020469269374,1664.5,0.04588468913568917,0.12903225806451613,0.4210978127131917,4518.5,0.5981230084193769,1,0,1,1
2399,"(38, 63)",-17.791096910534392,3.598393516648753e-32,96.11378854968133,0.0,5.571601342024781e-17,1.0,8.159117334355236e-41,0.0,5.053969877905857e-32,0,0,0,0
2400,"(38, 64)",-25.280858231913793,2.2154174737399286e-60,175.40651361308207,0.0,5.557080470485515e-17,0.935483870967742,9.017018661911512e-36,45.0,2.13959415128251e-31,0,0,0,0
2401,"(38, 65)",-58.667188508127275,3.993659897378325e-117,175.22364578584643,0.0,5.562521605166378e-17,1.0,8.159117334355236e-41,0.0,5.045088663101583e-32,0,0,0,0
2402,"(38, 66)",-14.420059775946848,5.341496327912465e-30,148.01160485295244,0.0,5.562521605166378e-17,0.7634408602150538,5.759716974610579e-24,646.5,1.265373274315719e-23,0,0,0,0
2403,"(38, 67)",-9.705621842990832,6.481071171287192e-18,165.71063284404215,18.5,1.0124005478355568e-16,0.5376344086021506,4.231040172025391e-12,1429.5,3.1558198590648998e-15,0,0,0,0
2404,"(38, 68)",-9.667576157340825,8.13718644843041e-18,165.9399382812921,18.5,1.0124005478355568e-16,0.5376344086021506,4.231040172025391e-12,1439.0,3.881065522528246e-15,0,0,0,0
2405,"(38, 69)",-39.32384945613534,2.4464616201219594e-90,180.13912882977903,0.0,5.563610435515526e-17,1.0,8.159117334355236e-41,0.0,5.051994963011162e-32,0,0,0,0
2406,"(38, 70)",-54.733473266462944,1.3640521431478691e-93,134.060587843302,0.0,5.56869430494015e-17,1.0,8.159117334355236e-41,0.0,5.0513368246642e-32,0,0,0,0
2407,"(38, 71)",-14.042870756441474,2.1634789405475785e-30,173.0550503725573,0.0,5.559619041040962e-17,0.7204301075268817,2.178457220253676e-21,744.0,1.8135209888635827e-22,0,0,0,0
2408,"(38, 72)",-32.10392885885647,1.9918818637738133e-76,180.04969262780915,0.0,5.558530948196525e-17,1.0,8.159117334355236e-41,0.0,5.049691843175833e-32,0,0,0,0
2409,"(38, 73)",-32.38676543370072,2.4605724183318202e-76,177.15732471671265,0.0,5.553818202072729e-17,1.0,8.159117334355236e-41,0.0,5.047389743351969e-32,0,0,0,0
2410,"(38, 74)",-14.798353421250393,6.447917458358568e-31,147.00632012439218,0.0,5.56397342367894e-17,0.7741935483870968,1.2376988984255102e-24,443.5,4.091188508049865e-26,0,0,0,0
2411,"(38, 75)",-33.737609678788886,8.552318534989892e-61,112.88356070903255,0.0,5.564336434201208e-17,1.0,8.159117334355236e-41,0.0,5.047389743351969e-32,0,0,0,0
2412,"(38, 76)",-25.913125137873745,1.633172509946704e-60,167.61623993993317,0.0,5.563610435515526e-17,0.978494623655914,4.267187967340601e-39,6.5,6.213117566096189e-32,0,0,0,0
2413,"(38, 77)",-23.351139794773346,7.713316622920372e-57,183.42830705494342,0.0,5.560344547985708e-17,0.935483870967742,9.017018661911512e-36,30.0,1.3246694071136342e-31,0,0,0,0
2414,"(38, 78)",-24.341655504744413,2.30891204159916e-51,135.7352758534599,0.0,5.56615182224278e-17,1.0,8.159117334355236e-41,0.0,5.032287003052893e-32,0,0,0,0
2415,"(38, 79)",-40.33837412299072,5.123657435270689e-69,113.21532599051908,0.0,5.570511035257526e-17,1.0,8.159117334355236e-41,0.0,5.036550712765011e-32,0,0,0,0
2416,"(38, 80)",-16.162571334829337,1.834208508769352e-30,106.83126028993955,0.0,5.570147644434668e-17,0.9247311827956989,5.793541223601721e-35,74.5,5.494156395652107e-31,0,0,0,0
2417,"(38, 81)",-19.646437486918988,1.1513035948127707e-46,180.16537556341694,0.0,5.561070144314595e-17,0.8172043010752688,2.1285006457714564e-27,247.0,1.1775735142220101e-28,0,0,0,0
2418,"(39, 40)",-0.9306449165659123,0.35328428460347316,179.92137139199022,1484.0,0.007189129352709828,0.1075268817204301,0.6554293864572585,3921.0,0.2722924167942965,1,0,1,1
2419,"(39, 41)",32.61955505291332,1.045417291804526e-77,180.96963962498512,0.0,5.562158706425953e-17,1.0,8.159117334355236e-41,8649.0,5.045746010589124e-32,0,0,0,0
2420,"(39, 42)",32.14439744162579,2.223929736239663e-77,183.84533983170553,0.0,5.56615182224278e-17,1.0,8.159117334355236e-41,8649.0,5.04936290933289e-32,0,0,0,0
2421,"(39, 43)",28.243226652036032,8.401305302115674e-69,183.95289287998628,0.0,5.564699467083932e-17,0.989247311827957,5.9643388557606645e-40,8648.0,5.211765816765714e-32,0,0,0,0
2422,"(39, 44)",3.5620730167223407,0.00047223244324679246,177.9538957081192,995.5,5.1217383081049805e-06,0.21505376344086025,0.027107886511045797,5395.0,0.0035598507839645034,0,0,0,0
2423,"(39, 45)",2.2875600540653513,0.02331175607628536,182.2757138657837,1114.0,4.031922146237824e-05,0.1827956989247312,0.08941479770378853,5119.0,0.03055225043675046,0,0,1,0
2424,"(39, 46)",-20.30584257304886,9.481125579308627e-39,108.48527758803354,0.0,5.569784275992784e-17,0.978494623655914,4.267187967340601e-39,4.0,5.742695907997266e-32,0,0,0,0
2425,"(39, 47)",1.2819548711386612,0.20180565437033685,152.36795134122383,1470.0,0.006114858164559392,0.25806451612903225,0.004085132093109034,4784.5,0.2106812450926655,1,0,0,1
2426,"(39, 48)",1.5497047236082007,0.12300392700409375,176.46964202236634,1685.0,0.05514167202343628,0.1827956989247312,0.08941479770378853,5037.5,0.05227569654907167,1,1,1,1
2427,"(39, 49)",4.264914646931224,3.4740086686197726e-05,154.20057040587685,521.5,1.817595326529698e-10,0.34408602150537626,3.3046149372334775e-05,5657.0,0.00028499792011193916,0,0,0,0
2428,"(39, 50)",14.13542946250693,3.4518232949650835e-31,183.89457673515105,0.0,5.565062522327962e-17,0.7204301075268817,2.178457220253676e-21,8099.0,8.64927366523331e-25,0,0,0,0
2429,"(39, 51)",34.1733928001911,6.616535057483388e-78,169.38008742757685,0.0,5.5599817833409e-17,1.0,8.159117334355236e-41,8649.0,5.050678769608844e-32,0,0,0,0
2430,"(39, 52)",18.389915858026416,3.3359666075023756e-43,180.14068876850126,0.0,5.557080470485515e-17,0.8494623655913979,1.4341724538726957e-29,8461.5,1.8960049621653485e-29,0,0,0,0
2431,"(39, 53)",17.398369128729186,2.2195166706656816e-35,126.67207516817614,0.0,5.565425599935023e-17,0.8602150537634409,2.594764261934124e-30,8433.0,4.548816485116415e-29,0,0,0,0
2432,"(39, 54)",11.449585070219861,2.904730504327525e-23,183.9970692201475,161.0,8.683737815157493e-15,0.6774193548387097,5.840664605098827e-19,7655.5,1.1657225376009533e-19,0,0,0,0
2433,"(39, 55)",-0.6730839193604267,0.501738397942606,183.99993117974932,320.0,8.150226138835649e-13,0.07526881720430109,0.9548210883333181,4054.5,0.4628542765315655,1,0,1,1
2434,"(39, 56)",11.382628469855412,4.5586077486077165e-23,183.99902713953284,163.0,9.224161614625367e-15,0.6666666666666667,2.2397080467932437e-18,7648.0,1.4053068000403506e-19,0,0,0,0
2435,"(39, 57)",-8.588916901908243,1.752203872963856e-14,136.78318701777448,301.0,5.170903318717755e-13,0.6129032258064516,1.3450614564030334e-15,1580.0,7.747978416986408e-14,0,0,0,0
2436,"(39, 58)",30.489474757357403,7.45802877889961e-74,183.99494005529033,0.0,5.557443056408338e-17,0.978494623655914,4.267187967340601e-39,8637.0,7.411998661571412e-32,0,0,0,0
2437,"(39, 59)",18.46650268256571,1.746785034173681e-42,170.02057866097425,0.0,5.5599817833409e-17,0.8817204301075269,7.962912998942335e-32,8507.5,4.5169308483848675e-30,0,0,0,0
2438,"(39, 60)",7.510646481912285,5.0576686440173385e-12,148.62915754620278,1.5,5.836417689713364e-17,0.4946236559139785,2.6282282197393783e-10,6778.5,2.333623492866073e-11,0,0,0,0
2439,"(39, 61)",7.117727994396355,2.3880868761130085e-11,183.70313939253396,15.5,9.199444701097227e-17,0.40860215053763443,3.6123593234983587e-07,6565.5,1.0409221597254501e-09,0,0,0,0
2440,"(39, 62)",31.90079371892166,9.836979774822645e-77,183.2665809527893,0.0,5.563610435515526e-17,1.0,8.159117334355236e-41,8649.0,5.046732187833035e-32,0,0,0,0
2441,"(39, 63)",-9.074109821385997,1.0957088043608225e-14,99.54368917769851,435.0,1.9833831963423236e-11,0.6021505376344086,4.533496372475111e-15,1494.5,1.2835969279417617e-14,0,0,0,0
2442,"(39, 64)",9.677824072107839,3.794202600929426e-18,182.8717191587099,0.0,5.562521605166378e-17,0.5591397849462365,4.718469895117598e-13,7328.0,2.830885566627081e-16,0,0,0,0
2443,"(39, 65)",-19.37892934429018,3.3054030093299573e-46,182.94398390323158,0.0,5.56288452626055e-17,0.8387096774193549,7.75827517850106e-29,230.5,7.11618766099321e-29,0,0,0,0
2444,"(39, 66)",28.261634748870982,4.160011263868772e-56,124.89990665630168,0.0,5.56397342367894e-17,1.0,8.159117334355236e-41,8649.0,4.997000725017067e-32,0,0,0,0
2445,"(39, 67)",30.404148446744106,3.2107737934068973e-63,138.7515968002339,0.0,5.56288452626055e-17,1.0,8.159117334355236e-41,8649.0,5.048376232690879e-32,0,0,0,0
2446,"(39, 68)",30.410878515646615,2.7640465498389477e-63,138.96149170128967,0.0,5.561795830038072e-17,1.0,8.159117334355236e-41,8649.0,5.04936290933289e-32,0,0,0,0
2447,"(39, 69)",-1.0204133536211808,0.3089044024688913,179.6800509381208,1541.0,0.013527356449088826,0.17204301075268813,0.1274794396665776,3821.5,0.17106045366248424,1,0,1,1
2448,"(39, 70)",-26.862704106887346,3.145855260328657e-61,160.26848069060944,0.0,5.567604535269579e-17,0.946236559139785,1.3735427130684675e-36,36.0,1.6088170091683822e-31,0,0,0,0
2449,"(39, 71)",18.9107469609734,5.7327548718511e-45,183.5988577621901,0.0,5.559256321084451e-17,0.9032258064516129,2.2422672237122494e-33,8559.0,8.982744502253727e-31,0,0,0,0
2450,"(39, 72)",5.146281152633276,6.916699344504376e-07,179.77311825663537,289.5,3.7320093580034185e-13,0.3333333333333333,6.506094234534034e-05,6035.0,3.191968779207143e-06,0,0,0,0
2451,"(39, 73)",3.9901211284227984,9.561836098382049e-05,182.0209195919675,90.0,9.796333425393487e-16,0.2580645161290323,0.004085132093109031,5641.5,0.00033540310620821173,0,0,0,0
2452,"(39, 74)",13.045806229175744,1.4705779054276472e-27,173.75841033065984,4.0,6.340201066326179e-17,0.6989247311827957,3.72378831205029e-20,7866.0,5.134228587875544e-22,0,0,0,0
2453,"(39, 75)",-14.38373264979191,1.3424795485984566e-28,129.19005426263956,0.0,5.56869430494015e-17,0.8709677419354839,4.594674735108977e-31,165.0,9.435997226763107e-30,0,0,0,0
2454,"(39, 76)",17.17815233023599,2.4341659646358154e-36,140.53228752101464,1.0,5.750165023396683e-17,0.8817204301075269,7.962912998942335e-32,8404.0,1.1070524199446426e-28,0,0,0,0
2455,"(39, 77)",15.877463702661743,5.167807967294312e-35,164.43738500357819,0.0,5.568331026009165e-17,0.7634408602150538,5.759716974610579e-24,8241.0,1.4508418796261677e-26,0,0,0,0
2456,"(39, 78)",1.7426825855115582,0.08328336755951123,162.27999592202144,1443.5,0.004467928721427741,0.3978494623655914,8.091488639676162e-07,5695.5,0.00018890788090641402,1,0,0,0
2457,"(39, 79)",-20.574228311041374,1.1312188969500628e-42,129.74409056259805,0.0,5.569784275992784e-17,0.935483870967742,9.017018661911512e-36,70.5,4.824958215498501e-31,0,0,0,0
2458,"(39, 80)",-0.16630167679579294,0.8682022183985997,118.81346504858571,2043.0,0.5850624552263952,0.3010752688172043,0.0004363960539464239,4853.0,0.150361442343774,1,1,0,1
2459,"(39, 81)",15.881381254290694,4.705047333513089e-36,179.6523867608445,0.0,5.56397342367894e-17,0.8387096774193549,7.75827517850106e-29,8332.5,9.619740598003496e-28,0,0,0,0
2460,"(40, 41)",36.33384210544724,7.452445600806865e-86,183.91435513861336,0.0,5.564336434201208e-17,1.0,8.159117334355236e-41,8649.0,5.044102797857143e-32,0,0,0,0
2461,"(40, 42)",35.319463560015585,2.0464877618335588e-82,178.30073695702563,0.0,5.569057606246827e-17,1.0,8.159117334355236e-41,8649.0,5.047718552322203e-32,0,0,0,0
2462,"(40, 43)",31.270643534459733,7.905271748343934e-75,180.71215294223998,0.0,5.560344547985708e-17,1.0,8.159117334355236e-41,8649.0,5.045417326445234e-32,0,0,0,0
2463,"(40, 44)",4.597974986769603,8.408284554760326e-06,166.3390544411036,681.5,8.268261944949306e-09,0.3118279569892473,0.00023642877170222662,5788.0,6.739401224382353e-05,0,0,0,0
2464,"(40, 45)",3.45397016150471,0.0006860089666336519,183.4631790589091,679.0,7.80907232043516e-09,0.26881720430107525,0.002412038764518962,5553.0,0.0008225978657353222,0,0,0,0
2465,"(40, 46)",-20.172567037292936,8.995053489478225e-38,104.21573740989595,0.0,5.568331026009165e-17,1.0,8.159117334355236e-41,0.0,5.045088663101583e-32,0,0,0,0
2466,"(40, 47)",1.994443480542497,0.048056698693807055,139.203341601157,1269.0,0.000445206342740446,0.2903225806451613,0.0007883546570811125,5066.5,0.04339104992814918,0,0,0,0
2467,"(40, 48)",2.453386452669151,0.015196384475842886,164.2905885653367,1338.0,0.0011649362625915625,0.26881720430107525,0.002412038764518962,5403.0,0.003319510811993463,0,0,0,0
2468,"(40, 49)",5.889594747552951,2.0570360322616457e-08,167.91267612512505,348.0,1.910705315330743e-12,0.3978494623655914,8.091488639676162e-07,6154.0,6.277384768501389e-07,0,0,0,0
2469,"(40, 50)",16.052790919166707,1.774022679291709e-36,178.60024318642874,0.0,5.566878134017574e-17,0.7849462365591398,2.6030900929026115e-25,8268.0,6.557939482258386e-27,0,0,0,0
2470,"(40, 51)",38.57726320835213,6.058240763786165e-89,179.95850824051215,0.0,5.556717906896964e-17,1.0,8.159117334355236e-41,8649.0,5.049033996305206e-32,0,0,0,0
2471,"(40, 52)",20.954414564477187,1.285514335870349e-50,183.99661742974726,0.0,5.56288452626055e-17,0.913978494623656,3.6432214330793022e-34,8537.5,1.7678845872873865e-30,0,0,0,0
2472,"(40, 53)",20.955470581258897,1.1959246305612295e-44,137.56127089172745,0.0,5.564699467083932e-17,0.913978494623656,3.6432214330793022e-34,8513.5,3.743923223249293e-30,0,0,0,0
2473,"(40, 54)",13.217784586250037,2.5459262661244802e-28,180.12569070912932,99.0,1.2979663941891825e-15,0.7634408602150538,5.759716974610579e-24,7858.0,6.344423825783141e-22,0,0,0,0
2474,"(40, 55)",0.20896059827940644,0.8347153452101672,179.9529823516592,1931.5,0.3304141128419573,0.08602150537634409,0.8815272017572049,4457.5,0.7181419523368312,1,1,1,1
2475,"(40, 56)",13.136792537088505,4.53145677993584e-28,179.8015481871933,100.0,1.3387967668475014e-15,0.7526881720430108,2.623297925526856e-23,7848.0,8.260459440120179e-22,0,0,0,0
2476,"(40, 57)",-8.257646368303012,1.7240653645438682e-13,126.04190604787618,339.0,1.4933174083705832e-12,0.6129032258064515,1.3450614564030526e-15,1628.0,2.0766401789475855e-13,0,0,0,0
2477,"(40, 58)",33.619240920355246,2.0169507828383765e-79,179.6458720196887,0.0,5.565062522327962e-17,0.978494623655914,4.267187967340601e-39,8642.0,6.306371032349324e-32,0,0,0,0
2478,"(40, 59)",21.329129727163,3.4120404641885575e-51,180.34676252626136,0.0,5.548385105688774e-17,0.946236559139785,1.3735427130684675e-36,8560.0,8.653511086311792e-31,0,0,0,0
2479,"(40, 60)",9.548770912175195,1.9847214146476944e-17,162.47232483473138,14.5,8.893738706725431e-17,0.5268817204301075,1.2267628888323143e-11,7244.5,1.820426909926329e-15,0,0,0,0
2480,"(40, 61)",8.610039995764213,3.419038037150842e-15,181.75913734218912,24.0,1.2098010080846817e-16,0.4838709677419355,6.992265167958498e-10,6923.0,1.4746451023966823e-12,0,0,0,0
2481,"(40, 62)",35.34651479314081,1.389090546037788e-83,182.58155834169077,0.0,5.565425599935023e-17,1.0,8.159117334355236e-41,8649.0,5.045088663101583e-32,0,0,0,0
2482,"(40, 63)",-8.87635028680118,3.419685926821982e-14,97.57362997802664,435.5,2.009665605835644e-11,0.6129032258064516,1.3450614564030334e-15,1593.5,1.0240887513692482e-13,0,0,0,0
2483,"(40, 64)",11.415050442959021,3.8914010084377206e-23,183.02795648946216,0.0,5.563610435515526e-17,0.6236559139784946,3.90581183398826e-16,7670.0,8.094581756968653e-20,0,0,0,0
2484,"(40, 65)",-19.935664764667738,9.697750895614786e-48,182.95849314541337,0.0,5.558168295262618e-17,0.8602150537634409,2.594764261934124e-30,141.5,4.526306166900106e-30,0,0,0,0
2485,"(40, 66)",33.29498804288924,4.592701683759567e-67,135.36607380661022,0.0,5.560707334976431e-17,1.0,8.159117334355236e-41,8649.0,4.995372936158493e-32,0,0,0,0
2486,"(40, 67)",35.3323474765033,3.8136784190568354e-75,151.8590011700191,0.0,5.560344547985708e-17,1.0,8.159117334355236e-41,8649.0,5.046732187833035e-32,0,0,0,0
2487,"(40, 68)",35.33410473878996,3.2343030067592373e-75,152.09573283060521,0.0,5.558168295262618e-17,1.0,8.159117334355236e-41,8649.0,5.047718552322203e-32,0,0,0,0
2488,"(40, 69)",-0.09546263056860901,0.9240512594964928,183.99610393234073,2172.0,0.9587446461346513,0.08602150537634409,0.8815272017572049,4285.0,0.9153940835992924,1,1,1,1
2489,"(40, 70)",-27.30430802653134,2.465344166601042e-59,146.4871126367153,0.0,5.569420929930608e-17,0.967741935483871,2.988006733509631e-38,30.0,1.3267988154582632e-31,0,0,0,0
2490,"(40, 71)",21.311744561759546,2.4121040401376334e-51,182.01030177498015,0.0,5.564336434201208e-17,0.935483870967742,9.017018661911512e-36,8596.5,2.726452471608049e-31,0,0,0,0
2491,"(40, 72)",6.596159500061208,4.3460798255760017e-10,183.99851518901687,117.0,2.2646328912600725e-15,0.4086021505376344,3.612359323498378e-07,6461.0,5.937534901321354e-09,0,0,0,0
2492,"(40, 73)",5.299702336166419,3.3013098885509055e-07,183.59396416442212,185.0,1.7831657130546048e-14,0.32258064516129037,0.00012536611591669995,6085.0,1.6311965678380731e-06,0,0,0,0
2493,"(40, 74)",14.539963450457092,4.079233024470989e-31,160.83951072436565,15.5,9.205364502323605e-17,0.7096774193548387,9.104096308371218e-21,8040.0,4.524171250265543e-24,0,0,0,0
2494,"(40, 75)",-14.199126297590494,1.8681665509344242e-27,120.00029776683569,0.0,5.568331026009165e-17,0.89247311827957,1.3506707746536738e-32,98.0,1.1548000688793512e-30,0,0,0,0
2495,"(40, 76)",20.46240396436543,9.361211004120368e-46,153.8530195324639,0.0,5.5657886999062e-17,0.935483870967742,9.017018661911512e-36,8480.5,1.0497071324739424e-29,0,0,0,0
2496,"(40, 77)",18.599503493550472,1.850487804651434e-43,176.5792815558877,8.0,7.219740736803151e-17,0.8064516129032259,1.0794899171829607e-26,8365.5,3.5629093112417394e-28,0,0,0,0
2497,"(40, 78)",2.541330576989476,0.012069513048579809,148.43991350057757,1327.5,0.0010105913620399212,0.48387096774193544,6.992265167958498e-10,6153.5,6.327506278240042e-07,0,0,0,0
2498,"(40, 79)",-20.538950093305832,3.661152857960503e-41,120.43514317507515,0.0,5.569784275992784e-17,0.967741935483871,2.988006733509631e-38,52.0,2.675096368372039e-31,0,0,0,0
2499,"(40, 80)",0.280293811458235,0.7797691901488972,111.99330859046574,1947.5,0.36180903560494404,0.3763440860215054,3.8061368620248544e-06,5073.5,0.04146021681791393,1,1,0,0
2500,"(40, 81)",18.250460553027835,3.798023875070489e-43,183.99517329148642,0.0,5.557080470485515e-17,0.9139784946236559,3.6432214330794057e-34,8465.5,1.6735576353424456e-29,0,0,0,0
2501,"(41, 42)",2.014139174950781,0.04548771924644338,179.5287339390003,1722.5,0.07605344571119223,0.21505376344086022,0.02710788651104582,5117.0,0.030970279774589462,0,1,0,0
2502,"(41, 43)",-2.867458537616032,0.00462727226590713,181.6542844096022,821.5,1.7274022063790583e-07,0.22580645161290325,0.017443486495211147,3352.5,0.008135310096370975,0,0,0,0
2503,"(41, 44)",-25.37390013312744,2.1563747148589808e-59,168.20662768186853,0.0,5.565062522327962e-17,0.967741935483871,2.988006733509631e-38,24.0,1.0920940447536042e-31,0,0,0,0
2504,"(41, 45)",-31.93962703067133,6.156349735067841e-77,183.80524203461465,0.0,5.56288452626055e-17,1.0,8.159117334355236e-41,0.0,5.045746010589124e-32,0,0,0,0
2505,"(41, 46)",-33.11546419549564,2.6160622664398316e-57,104.74949682118844,0.0,5.570874448462588e-17,1.0,8.159117334355236e-41,0.0,5.042460104996257e-32,0,0,0,0
